124,3.0931,5.397,0.48353,0.14403,0.085486,0.074319,3.0763,154.58
125,3.01,5.2419,0.53668,0.26348,0.09148,0.087545,5.6299,8.3371
126,2.9348,5.1544,0.40641,0.14012,0.070635,0.066486,42.655,108.33
127,3.125,5.2345,0.55569,0.12981,0.083003,0.071806,49.37,29.58
128,3.3395,5.359,0.56229,0.2314,0.13075,0.11418,80.363,71.486
129,3.2805,5.1671,0.73591,0.13661,0.081868,0.067726,58.277,133.86
130,4.2307,5.9433,0.49682,0.12186,0.074999,0.06828,167.76,23.562
131,4.0875,5.8068,0.66331,0.2141,0.07711,0.072626,178.05,58.668
132,3.311,4.9359,0.47168,0.88677,0.62667,0.51194,113.78,50.78
133,3.7766,5.2749,0.83216,0.39266,0.26944,0.23661,17.266,152.65
134,4.2597,5.6296,0.72078,0.24892,0.12924,0.12091,6.1784,165.77
135,4.4059,5.7448,0.58249,0.43974,0.25693,0.22288,68.276,34.734
136,4.2595,5.4724,0.71497,0.19235,0.13085,0.10884,87.075,96.543
137,3.9437,5.1878,0.90621,0.17451,0.13395,0.11957,3.7297,174.21
138,3.9192,5.1303,0.8984,0.15362,0.085235,0.076731,147.41,122.29
139,4.4962,5.5236,0.73224,0.15219,0.093975,0.085315,104.37,107.9
140,3.0915,4.3731,0.56286,0.095853,0.054955,0.054777,32.265,146.68
141,4.2237,5.2461,0.8358,0.15713,0.1128,0.092082,23.69,161.83
142,4.1672,5.1439,0.8512,0.14746,0.072679,0.071322,128.77,1.5859
143,4.3927,5.2821,0.74338,0.30665,0.25039,0.1893,0.070164,161.88
144,4.2283,4.9946,0.85981,0.15566,0.12098,0.097301,63.646,132.86
145,4.5715,5.1638,0.70816,0.17602,0.10586,0.091433,34.838,10.428
146,4.8232,5.315,0.65972,0.31678,0.26582,0.22915,122.48,147.84
147,4.2642,4.6558,0.77476,0.45188,0.2644,0.22716,175.07,160.83
148,4.6178,5.0239,0.70048,0.20697,0.1381,0.11493,19.632,155.42
149,4.7574,5.067,0.72524,0.15383,0.1121,0.093956,1.6121,12.063
150,4.5707,4.8554,0.73657,0.096238,0.062349,0.053555,154.49,22.558
151,4.6766,4.8793,0.72043,0.1932,0.069418,0.066704,157.9,134.17
152,4.5238,4.7276,0.71584,0.12516,0.091057,0.07393,94.291,78.552
153,4.9517,4.9969,0.72961,0.32377,0.26152,0.21717,152.65,33.345
154,4.3068,4.5061,0.71611,0.18729,0.11449,0.10456,174.43,1.033
155,4.7578,4.8669,0.7305,0.10469,0.061836,0.05344,158.67,130.48
156,4.9503,4.7686,0.65908,0.34732,0.15633,0.14268,104.03,55.329
157,5.4818,5.3734,0.37579,0.59711,0.30524,0.26994,106.37,32.52
158,4.4923,4.5488,0.70764,0.15094,0.10613,0.089337,8.3933,160.55
159,4.6106,4.6517,0.69904,0.11069,0.05329,0.049463,171.45,9.3076
160,4.706,4.6907,0.69769,0.18283,0.12664,0.10785,178.62,9.8883
161,5.1973,4.8878,0.63774,0.35894,0.14881,0.14204,89.239,88.627
162,4.8047,4.6073,0.72911,0.142,0.089064,0.084762,91.761,93.383
